Date,Animal_ID,Use,D_forbs,Vegetation.cover,Vegetation.biomass,Heap.dung,Escape.impediment,Micro.habitat.type,Season,Rainfall,dist_rangerpost,dist_confluence,dist_road,dist_drainage,dist_river,Elevation,slope,TWI,Curvature,Tourism_footprint,Human_proximity,Tree_density,NDVI,dNDVI,dist_parkbound
5/30/2019,El_6661,1,0.875,8.75,9.30E-05,3,0,Short grassland,Dry,0,23.21264365,7.380155552,10.67737421,3.602991872,29.84135684,1676.139648,0.196601721,13.2996006,1.00E-06,0.02392215,0.030134218,0.063834064,0.603380665,-0.009256616,7.717069764
5/30/2019,El_6661,0,0.4375,11.5,0.000133873,1,0,Short grassland,Dry,0,22.92551559,7.447548858,10.39185194,3.66337077,29.71605228,1674.08667,0.362147122,13.22329235,1.00E-06,0.02372146,0.030134218,-0.145982538,0.493991783,-0.008983674,7.594221803
5/30/2019,El_6661,0,0.3125,6.25,0.000133873,7,0,Open woodland,Dry,0,22.58924684,6.600641187,10.06331767,2.821225901,29.0909364,1676.139648,0.196601721,13.29179096,1.00E-06,0.02717075,0.030134218,-0.191913652,0.41384249,-0.007063599,8.479713029
5/30/2019,El_6661,0,4.1875,4.75,9.30E-05,5,0,Short grassland,Dry,0,23.79588555,7.646345525,11.26461121,3.920120725,30.28578832,1679.133301,0.341378317,13.84052658,1.00E-06,0.02203901,0.034214571,0.20893241,0.576335395,-0.007623238,7.566543812
5/30/2019,El_6661,0,1.9375,25,0.000209176,2,0,Short grassland,Dry,0,23.61070287,8.161688115,11.0836761,4.37627984,30.46588692,1674.08667,0.362147122,13.22329235,1.00E-06,0.02164294,0.030397585,-0.120440259,0.514678426,-0.011466406,6.905377306
6/1/2019,El_6661,1,3.5,8.25,0.000371869,2,0,Short grassland,Dry,0,25.05564144,8.957508508,12.51996307,5.261619491,31.63731922,1683.113647,0.30455801,13.39970779,2.00E-06,0.01954369,0.034601536,-0.233836944,0.499777718,-0.010062961,6.375799202
6/1/2019,El_6661,0,2.125,0,0.000209176,0,0,Short grassland,Dry,0,25.01033706,8.891661638,12.4746191,5.198301325,31.57788489,1683.113647,0.30455801,13.39970779,2.00E-06,0.01954369,0.034601536,-0.233836944,0.499777718,-0.010062961,6.443792539
6/1/2019,El_6661,0,1.4375,6.75,0.000209176,0,0,Short grassland,Dry,0,24.52807114,8.134523513,12.00112081,4.487484021,30.9088301,1683.35144,0.349402389,13.40117931,-2.00E-06,0.02083635,0.034214571,-0.072012363,0.558769558,-0.012051526,7.245511975
6/1/2019,El_6661,0,0.75,0,0.000209176,1,0,Short grassland,Dry,0,25.2987139,8.809386111,12.77044315,5.216676091,31.64876774,1687.001221,0.269385071,13.40117931,1.00E-06,0.01904881,0.034601536,-0.227320263,0.472926952,-0.010497846,6.723417137
6/1/2019,El_6661,0,3.375,1.25,0.000836705,11,0,Short grassland,Dry,0,25.58569651,9.625032394,13.05392902,5.919641458,32.27100123,1680.936523,0.270176227,13.39970779,2.00E-06,0.01863218,0.034601536,-0.207594756,0.472406294,-0.007522043,5.718501614
5/20/2019,El_6661,1,4.1875,2.5,0.000209176,5,0,Short grassland,Dry,0,25.80292187,10.78316463,13.35404335,5.80267757,33.00795013,1676.613647,0.246333957,14.30947971,5.00E-06,0.01846514,0.034601536,-0.346561769,0.476250725,-0.01431472,4.333272534
5/20/2019,El_6661,0,5.4375,13.75,0.000209176,3,0,Short grassland,Dry,0,25.91299523,11.11671105,13.49906104,5.461965513,33.23537147,1676.613647,0.246333957,14.30947971,5.00E-06,0.01831105,0.030397585,-0.313022972,0.504916919,-0.012735924,3.969938407
5/20/2019,El_6661,0,0.8125,27.5,9.30E-05,1,0,Short grassland,Dry,0,26.64003801,11.39470927,14.17931309,6.24273167,33.76921165,1674.540771,0.305247402,14.31838608,-4.00E-06,0.01781883,0.034601536,-0.277056232,0.605689913,-0.00481388,3.824364783
5/20/2019,El_6661,0,0.5625,1.25,9.30E-05,1,0,Short grassland,Dry,0,25.86448316,10.31522678,13.35912449,6.564194756,32.79442301,1680.936523,0.270176227,13.76571083,2.00E-06,0.01840449,0.034601536,-0.279850726,0.527957868,-0.009826567,4.924421034
5/20/2019,El_6661,0,1,1.25,9.30E-05,1,0,Short grassland,Dry,0,25.09147433,9.982810157,12.6158549,5.939781652,32.21229914,1676.31958,0.278681498,13.95863724,0,0.01902636,0.030397585,-0.19253775,0.513560489,-0.010758594,5.110975048
6/2/2019,El_6661,1,2.125,10,0.000133873,4,0,Short grassland,Dry,0,22.46751791,7.346036422,11.13778226,0.308025251,31.31653531,1644.04248,0.086019851,13.32819843,-2.00E-06,0.01922431,0.027104001,0.027898529,0.403995812,-0.003470659,3.726672804
6/2/2019,El_6661,0,1.4375,13.75,2.32E-05,4,0,Short grassland,Dry,0,21.88991195,7.036893374,10.77617319,0.968380357,30.89723994,1645.95459,0.102719915,14.45799351,-1.00E-06,0.01924991,0.027104001,0.080435478,0.409341335,-0.005168092,3.958430093
6/2/2019,El_6661,0,3.375,5,0.000209176,8,0,Short grassland,Dry,0,22.60906051,6.45470887,11.57917124,0.815189258,31.6871785,1644.99292,0.07627998,15.92452717,-2.00E-06,0.01901604,0.027104001,-0.199866888,0.333344519,-0.004676741,3.152957025
6/2/2019,El_6661,0,2.9375,12.5,9.30E-05,3,0,Short grassland,Dry,0,23.16446969,6.813407085,11.92567038,0.272303692,32.09277721,1643.946655,0.104942908,13.56290913,-1.00E-06,0.0189898,0.027104001,-0.089148838,0.364538744,-0.003016638,2.926961172
6/2/2019,El_6661,0,2.5625,1.25,6.83E-05,5,0,Short grassland,Dry,0,22.15511699,8.015696017,10.64248751,0.93129027,30.84724955,1648.967407,0.295820026,13.32819843,0,0.01945831,0.027104001,0.284977608,0.383458018,-0.00363031,4.3195987
5/8/2019,El_6661,1,2.3125,0,9.30E-05,0,0,Short grassland,Dry,0,28.75000043,13.98062553,14.51090742,3.267389832,38.12651818,1677.619263,0.260471307,14.04826546,1.00E-06,0.01560586,0.034335364,-0.212872941,0.486024367,-0.006262438,0.476729283
5/8/2019,El_6661,0,2.125,0,0.000836705,0,0,Short grassland,Dry,0,28.81409794,13.98708959,14.85334278,3.769939424,37.57002468,1677.619263,0.260471307,13.65033817,1.00E-06,0.01578523,0.034335364,-0.020000069,0.521140669,-0.005243335,1.028645198
5/8/2019,El_6661,0,2.875,8.75,0.000836705,0,0,Short grassland,Dry,0,28.03156938,14.68951988,15.00528128,2.787990834,38.44428445,1676.521729,0.238491004,13.59541035,3.00E-06,0.015256,0.034335364,-0.02398188,0.501416193,-0.006424146,0.520531444
5/8/2019,El_6661,0,5.1875,0,0.000371869,0,0,Short grassland,Dry,0,28.31792711,14.37295631,14.38317621,2.420971834,38.95652232,1672.681885,0.292659993,13.59541035,-1.00E-06,0.01534649,0.034335364,-0.242290549,0.525524553,-0.006303426,-0.163016662
5/8/2019,El_6661,0,2.8125,10,0.000209176,0,0,Short grassland,Dry,0,29.56249343,13.14991316,13.73651872,3.572671486,38.11154191,1674.583862,0.275174083,14.04826546,2.00E-06,0.01594161,0.034335364,-0.026896113,0.509725373,-0.006198507,0.085099661
6/4/2019,El_6661,1,4.5,1.25,0.000133873,0,0,Short grassland,Dry,0,15.50337708,6.891340092,14.45858062,3.963411441,34.23607766,1646.715698,0.135259021,12.96797752,7.00E-06,0.01992924,0.020524446,-0.110231855,0.287662052,-0.003686432,-0.840198781
6/4/2019,El_6661,0,5.75,1.25,0.000836705,5,0,Short grassland,Dry,0,15.6878125,7.042845475,14.79767227,3.945381277,34.00693253,1646.715698,0.135259021,12.79652405,7.00E-06,0.01943122,0.020524446,-0.139471194,0.284131128,-0.004181756,-0.516730042
6/4/2019,El_6661,0,2.125,2.5,0.000836705,0,0,Short grassland,Dry,0,16.02411464,6.392792301,14.44124579,4.537917619,34.52626179,1641.758423,0.314481509,12.79652405,1.00E-06,0.01998166,0.020524446,-0.376167989,0.282343116,-0.003929446,-0.603710491
6/4/2019,El_6661,0,0.75,7.5,0.000209176,7,0,Short grassland,Dry,0,15.29232919,6.585244795,13.88763418,4.144650659,34.68599337,1642.842651,0.142465213,12.96797752,1.00E-06,0.02048517,0.020524446,-0.116777248,0.289323237,-0.002622539,-1.342435752
6/4/2019,El_6661,0,1.875,12.5,4.13E-05,3,0,Short grassland,Dry,0,14.74617578,7.438834938,14.29041629,3.2966941,33.90722929,1641.091187,0.361357187,12.65900898,5.00E-06,0.01989139,0.020524446,0.22915105,0.288594671,-0.002745789,-1.344398255
6/5/2019,El_6661,1,3.3125,31.25,5.23E-05,2,0,Long grassland,Dry,7.730979443,11.55186275,9.651331062,0.883476746,0.415428776,23.12208323,1645.942993,0.308036876,13.21266937,-3.00E-06,0.01631064,0.017212668,1.488966653,0.325901369,-0.002828004,15.99595089
6/5/2019,El_6661,0,3.6875,12,5.23E-05,1,0,Long grassland,Dry,7.730979443,11.79879401,9.336388919,1.120613762,0.442026898,22.78936113,1645.942993,0.308036876,13.21266937,-3.00E-06,0.01644774,0.017212668,0.607639966,0.332254177,-0.00214134,15.93690516
6/5/2019,El_6661,0,3.5,11.25,5.23E-05,2,0,Long grassland,Dry,7.730979443,11.05945645,9.651447938,1.113712162,0.352455733,23.43378887,1643.029541,0.294880028,13.21266937,-5.00E-06,0.01635217,0.017212668,0.659662458,0.347686484,-0.002041087,15.53485594
6/5/2019,El_6661,0,2.3125,16.25,9.30E-05,0,0,Long grassland,Dry,7.219995022,11.11285184,10.22062796,0.461459022,0.846575389,23.72487734,1650.000488,0.362548046,13.06719971,-1.00E-06,0.01620114,0.017212668,0.796195445,0.311631974,-0.002011161,16.11170214
6/5/2019,El_6661,0,1.4375,17.5,6.83E-05,0,0,Long grassland,Dry,7.219995022,11.80020174,10.18122431,0.219814053,1.114240733,23.27583532,1648.990234,0.276763455,15.07240486,-5.00E-06,0.01620364,0.017212668,0.938296512,0.291434081,-0.002612257,16.67418247
6/5/2019,El_6661,1,0.8125,2.5,4.59E-06,0,0,Long grassland,Dry,4.342986107,6.152071927,10.55216657,2.914892848,5.700795338,27.41683625,1648.03125,0.263286848,13.38691235,0,0.01746748,0.018016027,0.486651655,0.274900703,-0.001358336,11.16735139
6/5/2019,El_6661,0,0.75,3.75,3.35E-05,3,0,Long grassland,Dry,4.342986107,5.718179605,11.4274552,2.049807027,5.890295356,27.85400691,1652.011353,0.23402854,13.38691235,2.00E-06,0.01741242,0.018016027,0.31821206,0.241520844,-0.000909023,11.96511995
6/5/2019,El_6661,0,0.875,2.5,0.000133873,2,0,Long grassland,Dry,6.355887413,5.992080857,10.50166197,2.994871649,5.876598058,27.59079044,1648.997803,0.224294146,13.38691235,2.00E-06,0.01759217,0.018016027,0.281361129,0.277779819,-0.001283968,11.0319786
6/5/2019,El_6661,0,0.4375,5,1.98E-05,1,0,Long grassland,Dry,5.190954685,6.403198966,10.05867378,3.407901642,5.501911587,27.21620552,1645.000122,0.22447603,13.20899391,0,0.01732362,0.018016027,0.414922574,0.292185692,-0.002265995,10.70365232
6/5/2019,El_6661,0,0.5625,16.25,1.16E-05,4,0,Long grassland,Dry,4.342986107,6.676549184,10.69147091,2.712627603,5.054686014,26.87950578,1648.03125,0.263286848,13.17780685,0,0.01711294,0.018016027,0.564355432,0.249174769,-0.001083656,11.5529588
5/7/2019,El_6669,1,2.125,0,5.23E-05,5,0,Short grassland,Dry,0,15.54465928,6.731134373,0.33155802,5.682365347,47.23863182,1632.992798,0.103111834,13.20945644,0,0.03272411,0.027912883,-0.129891875,0.456346821,-0.007549783,0.143477655
5/7/2019,El_6669,0,1.4375,3.75,0.000371869,0,0,Short grassland,Dry,0,15.99739944,6.235166891,0.081991723,5.269266886,47.5572628,1632.992798,0.103111834,13.20945644,0,0.03479636,0.027912883,-0.260105779,0.478018679,-0.006179977,-0.257931189
5/7/2019,El_6669,0,0.9375,3.75,0.000209176,1,0,Short grassland,Dry,0,16.0553899,6.12235448,0.24259085,5.782787928,47.90200808,1632.994385,0.10188174,12.13624477,-1.00E-06,0.03139383,0.027912883,-0.23355162,0.469102636,-0.008692183,-0.440123482
5/7/2019,El_6669,0,0.8125,0,3.35E-05,3,0,Short grassland,Dry,0,14.94102075,7.222511477,0.863022634,6.382672977,46.86815983,1634.986328,0.134069415,13.58768845,0,0.03036329,0.027912883,-0.106662615,0.487617869,-0.006002242,0.663497524
5/7/2019,El_6669,0,0.9375,0,0.000209176,6,0,Short grassland,Dry,0,14.92879968,7.026742125,1.022563227,5.562404864,46.46015222,1634.974243,0.143225201,14.28712749,3.00E-06,0.03449952,0.027912883,-0.206820087,0.537064023,-0.00759149,0.849191583
5/15/2019,El_6669,1,1,3.75,0.000209176,2,0,Short grassland,Dry,0,12.43252368,10.04375739,2.851372922,9.862878111,45.43127286,1645.996338,0.11748549,13.17089844,0,0.02189075,0.025937004,-0.140910203,0.404134482,-0.006359562,2.38791628
5/15/2019,El_6669,0,2.125,4,4.13E-05,0,0,Short grassland,Dry,0,12.19526933,10.3103304,3.100612183,10.13058862,45.23308612,1645.996338,0.11748549,13.17089844,0,0.0219393,0.025937004,-0.051885909,0.40599734,-0.008743847,2.635088426
5/15/2019,El_6669,0,0.5,0,0.000209176,0,0,Short grassland,Dry,0,12.94753513,9.892622399,2.484697396,9.740369115,46.10396857,1645.893799,0.134360036,11.8056879,3.00E-06,0.02103686,0.025937004,-0.269884443,0.363880057,-0.002950402,1.958029568
5/15/2019,El_6669,0,1.0625,0,0.000133873,0,0,Short grassland,Dry,0,13.21046933,9.220813486,2.066188264,9.041871911,46.11276135,1643.993408,0.164523984,12.1900053,2.00E-06,0.02270829,0.027912883,-0.030459258,0.428976569,-0.006630505,1.608457696
5/15/2019,El_6669,0,0.9375,0,0.000371869,1,0,Short grassland,Dry,0,12.3358549,9.873067276,3.020359893,9.279233689,45.06942199,1645.027344,0.138178376,12.59074688,0,0.02353931,0.025937004,-0.110544528,0.419631377,-0.009211697,2.628416664
5/15/2019,El_6669,1,0.5,33.75,0.000371869,4,0,Short grassland,Dry,0,17.38657419,4.799441866,1.714958205,4.611430257,49.68579547,1630.947876,0.142718317,12.03945827,2.00E-06,0.02652623,0.027912883,-0.303803464,0.413017366,-0.009886349,-1.916340759
5/15/2019,El_6669,0,0.4375,20,0.000836705,3,0,Short grassland,Dry,0,17.2602473,4.934049883,1.594391162,4.747900642,49.58168406,1630.947876,0.142718317,12.03945827,2.00E-06,0.02632503,0.027912883,-0.299465243,0.413017366,-0.009886349,-1.792778332
5/15/2019,El_6669,0,0.25,22.5,0.000209176,2,0,Short grassland,Dry,0,17.83386198,4.473176967,2.192645534,4.339392638,50.229813,1630.947876,0.142718317,12.03945827,2.00E-06,0.02556421,0.027912883,-0.296980656,0.42330423,-0.01058723,-2.378823601
5/15/2019,El_6669,0,0.4375,5,0.000371869,3,0,Open woodland,Dry,0,17.93167795,4.185742126,2.212334332,3.955678649,50.04163216,1630.992188,0.123654059,13.21208191,-1.00E-06,0.02771202,0.027912883,0.021013018,0.417765122,-0.010293929,-2.426491238
5/15/2019,El_6669,0,0.1875,40,0.000836705,2,0,Short grassland,Dry,0,17.24054715,4.869587891,1.487244314,4.591549469,49.24590959,1630.992188,0.123654059,13.21208191,-1.00E-06,0.02946101,0.027912883,-0.269491324,0.414129421,-0.010289408,-1.698347328
5/7/2019,El_6669,1,1.1875,13.75,0.000836705,0,0,Open woodland,Dry,0,21.95281661,2.474791806,6.457417208,0.618406116,51.54417561,1606.330078,0.812628394,13.70253849,9.00E-06,0.02118372,0.063976981,3.425339804,0.356858917,-0.002204958,-6.624915785
5/7/2019,El_6669,0,2.625,8.75,0.000836705,0,0,Open woodland,Dry,0,21.58237728,2.781899839,6.063619915,1.005370145,51.94636392,1616.482056,0.873160033,13.70253849,1.30E-05,0.02151898,0.063976981,1.890556693,0.3475645,-0.002628764,-6.232361644
5/7/2019,El_6669,0,1.4375,17.5,0.000836705,1,0,Open woodland,Dry,0,22.31720959,1.850571861,6.842807401,0.531343459,50.95983018,1606.330078,0.812628394,13.08472729,9.00E-06,0.02025786,0.063976981,0.175715526,0.370454397,-0.006113304,-7.079020044
5/7/2019,El_6669,0,0.875,11.25,0.000836705,0,0,Open woodland,Dry,0,22.66770588,2.046358836,7.198669766,0.062079729,50.82739121,1589.298706,0.241490767,10.77266598,-3.00E-05,0.02024698,0.063976981,0.384704877,0.346627288,-0.002074432,-7.365293997
5/7/2019,El_6669,0,0.75,21.25,0.000836705,2,0,Open woodland,Dry,0,22.39650839,2.467212414,6.82361851,0.215893667,51.45672529,1594.724976,0.40526497,10.28268719,-1.90E-05,0.02148622,0.063976981,0.925790122,0.357845295,-0.001387591,-6.996940995
5/13/2019,El_6669,1,0.9375,32.5,0.000836705,0,0,Open woodland,Dry,0,27.51781172,5.539575963,9.676424134,3.198363753,48.46891365,1649.120361,0.329387716,10.86377144,0,0.01885037,0.068928607,1.065711323,0.398449168,-0.004934523,-9.69619085
5/13/2019,El_6669,0,1.125,52.5,0.000836705,0,0,Open woodland,Dry,0,26.81066105,4.940212339,9.424524851,3.817316299,48.73190677,1644.050293,0.337363158,11.04872608,0,0.01913616,0.068928607,1.760602893,0.341896594,-0.002625912,-9.448366049
5/13/2019,El_6669,0,2.8125,42.5,0.000836705,1,0,Open woodland,Dry,0,27.63740223,5.728923271,9.993334171,3.486639597,48.14866744,1650.972168,0.335788543,10.86377144,1.00E-06,0.01865079,0.068928607,1.186967849,0.419014908,-0.006441867,-10.01356765
5/13/2019,El_6669,0,0.8125,23.75,0.000836705,3,0,Open woodland,Dry,0,12.72610679,14.00590715,0.954622233,6.409308788,45.94898111,1647.881348,0.30085582,11.94826794,0,0.0152322,0.023652598,0.231987235,0.415241942,-0.008901637,4.654539371
5/13/2019,El_6669,0,2.8125,37.5,0.000836705,6,0,Open woodland,Dry,0,27.91106806,5.890753202,9.835781876,2.878993795,48.33318099,1649.120361,0.329387716,10.86377144,0,0.01865193,0.068928607,2.334715177,0.398118183,-0.004362296,-9.854388109
5/11/2019,El_6669,1,4.1875,32.5,3.35E-05,2,0,Open woodland,Dry,0,27.04450556,9.693744672,14.98571453,3.780781616,43.29888241,1675.142456,0.432121219,12.27501774,0,0.01607938,0.086634085,2.562205214,0.394306488,-0.003394451,-15.00287259
5/11/2019,El_6669,0,4.0625,10,8.37E-06,1,0,Open woodland,Dry,0,27.21953183,9.052514823,14.26044658,3.642831485,43.97178407,1672.164429,0.398521299,13.24165726,1.00E-06,0.01625996,0.079802327,2.77737597,0.379961256,-0.004428713,-14.27820444
5/11/2019,El_6669,0,2.125,2.5,7.24E-05,0,0,Open woodland,Dry,0,26.79140717,9.407663728,15.39303635,4.032732895,42.89213234,1681.161987,0.409298364,12.59811115,1.00E-06,0.01603945,0.086634085,2.053168333,0.3730813,-0.002925826,-15.41024805
5/11/2019,El_6669,0,1.5,5,0.000836705,0,0,Open woodland,Dry,0,27.35526194,9.167075597,15.23433474,3.469303404,43.15206096,1681.161987,0.409298364,12.59811115,1.00E-06,0.01597306,0.086634085,1.71199383,0.352213256,-0.003065158,-15.25048016
5/11/2019,El_6669,0,1.8125,12.5,0.000133873,0,0,Open woodland,Dry,0,27.61913621,9.766160218,14.54882938,3.205056042,43.79926758,1677.258301,0.390437968,12.55180836,-2.00E-06,0.01613209,0.086634085,NA,0.390802912,-0.004156504,-14.56521335
5/10/2019,El_6669,1,0.9375,1.25,0.000371869,0,0,Open woodland,Dry,6.251289845,30.82341775,9.82205339,11.0500973,1.001600722,49.54563968,1662.32959,0.323044491,12.09511662,-1.00E-06,0.01789654,0.066623203,0.179291539,0.35274034,-0.003329255,-11.08893007
5/10/2019,El_6669,0,4.0625,0,0.000133873,4,0,Open woodland,Dry,6.251289845,31.34625868,9.621878185,10.89702375,1.518276988,49.67865765,1666.726929,0.658820191,10.74455929,-4.00E-06,0.01802242,0.066623203,0.198371722,0.38201548,-0.005468952,-10.92953215
5/10/2019,El_6669,0,5.375,3.75,0.000836705,8,0,Open woodland,Dry,6.251289845,30.36472628,10.24670268,11.45549782,0.863805425,49.16103287,1662.32959,0.323044491,12.09511662,-1.00E-06,0.01754136,0.066623203,0.187371139,0.322518012,-0.004130999,-11.49689984
5/10/2019,El_6669,0,2.125,1.25,0.000133873,3,0,Open woodland,Dry,6.251289845,30.53057872,9.705546392,10.87591435,0.36884821,49.77819008,1662.32959,0.323044491,13.22131443,-1.00E-06,0.01792607,0.066623203,0.313542494,0.357878612,-0.003475709,-10.9234354
5/10/2019,El_6669,0,1.5625,7.5,0.000371869,2,0,Open woodland,Dry,6.251289845,31.09747478,8.993703505,10.19893349,0.700798937,50.41070188,1658.326416,0.284855026,12.19846439,-2.00E-06,0.01872295,0.066623203,0.075753298,0.355976416,-0.005183684,-10.24021723
5/17/2019,El_6667,1,4.0625,0,9.30E-05,5,0,Short grassland,Dry,23.98347473,19.6306676,5.777654778,18.83314678,3.351140926,35.36665802,1778.833984,0.634023914,11.88158894,1.30E-05,0.01120585,0.029302841,0.425054266,0.390766084,0.000279959,-0.803118943
5/17/2019,El_6667,0,2.125,32.5,0.000133873,2,0,Short grassland,Dry,23.98347473,19.7250449,5.062891876,19.56772203,2.982275624,34.99376946,1764.383911,0.696526346,10.74713516,2.00E-06,0.01135606,0.029302841,0.35205953,0.311619535,-0.00852271,-0.244495316
5/17/2019,El_6667,0,1.5625,0,0.000371869,1,0,Short grassland,Dry,23.98347473,20.29037961,5.784960317,19.0162093,3.540796811,35.84542985,1778.833984,0.634023914,11.53009987,1.30E-05,0.01110949,0.058320105,0.286361153,0.42079863,-0.001720704,-1.107439497
5/17/2019,El_6667,0,3.1875,0,5.23E-05,4,0,Short grassland,Dry,23.98347473,19.70469228,6.402778857,18.22712493,3.828123341,35.79762087,1779.902344,0.660921108,12.22456837,-7.00E-06,0.01105316,0.058320105,0.494039889,0.440170795,-0.002582747,-1.353468363
5/17/2019,El_6667,0,3.3125,11.25,0.000133873,3,0,Short grassland,Dry,23.98347473,18.94729859,6.151478991,18.34325434,3.184262249,35.07487655,1767.044067,0.669558272,11.88158894,-1.40E-05,0.01121724,0.058320105,0.353573173,0.311458267,-0.008037507,-0.753822188
5/21/2019,El_6667,1,4.5625,0,0.000371869,2,0,Short grassland,Dry,0,24.77933154,9.555378044,3.326193714,1.817678245,36.91234869,1916.293701,0.55408231,12.30866432,0,0.008182306,0.09854158,0.318704814,0.290252969,-0.004454914,-13.75422677
5/21/2019,El_6667,0,4.9375,10,0.000209176,1,0,Short grassland,Dry,0,23.94477159,8.922095055,3.457288962,1.556291395,36.20264892,1906.257202,0.592138005,12.30866432,-4.00E-06,0.00827351,0.09854158,0.336055478,0.295259245,-0.004135514,-13.02867564
5/21/2019,El_6667,0,1.9375,0,9.30E-05,4,0,Short grassland,Dry,8.600478172,25.05329137,9.646140445,3.904887381,1.177664242,37.45916607,1907.158691,0.488738462,13.59493446,-9.00E-06,0.008194679,0.09854158,0.270369244,0.283804238,-0.005887315,-13.74225065
5/21/2019,El_6667,0,1.8125,6.25,0.000133873,3,0,Short grassland,Dry,8.29828167,25.53953157,9.211718436,3.480762818,1.602075178,37.6148613,1915.188843,0.414056881,11.72527981,6.00E-06,0.008086794,0.09854158,0.432295729,0.31443014,-0.005753754,-14.38431931
5/21/2019,El_6667,0,1.25,1.25,1.98E-05,5,0,Short grassland,Dry,0,24.75747324,9.087275205,2.705085059,2.212080753,36.54719405,1916.293701,0.55408231,11.77376175,0,0.008128703,0.09854158,0.247680565,0.269466881,-0.006169182,-14.02241926
6/8/2019,El_6661,1,1.4375,1.25,0.000209176,2,0,Woodland,Dry,0,8.686309971,2.201657622,10.75070311,0.282395327,26.98252082,1748.896362,0.586448958,11.03656769,-6.00E-06,0.01128726,0.031820506,2.104041142,0.298553618,0.00594063,-0.226566408
6/8/2019,El_6661,0,2.8125,41.25,0.000209176,4,0,Woodland,Dry,0,9.247920812,1.465231131,11.27081289,0.470720316,27.73176873,1750.441162,0.535921536,12.44721603,5.00E-06,0.0113917,0.031820506,1.618122736,0.356380662,0.007636105,0.09906579
6/8/2019,El_6661,0,1.4375,43.75,0.000133873,3,0,Woodland,Dry,0,8.748968418,2.347877399,10.53602504,0.238615506,26.91064626,1748.896362,0.586448958,11.03656769,-6.00E-06,0.01121419,0.031820506,5.114488898,0.3440721,0.006592812,-0.447490835
6/8/2019,El_6661,0,0.75,18.75,0.000209176,4,0,Woodland,Dry,0,8.366630531,2.567600689,10.55088436,0.615581943,26.5942807,1748.896362,0.586448958,11.03656769,-6.00E-06,0.01125215,0.031820506,4.144099687,0.314500919,0.005815809,-0.329905934
6/8/2019,El_6661,0,1.1875,10,0.000209176,4,0,Woodland,Dry,0,8.206910088,2.259481372,10.96366984,0.401025914,26.69784197,1748.896362,0.586448958,11.29016113,-6.00E-06,0.01139926,0.031820506,2.568351737,0.285518453,0.002800621,0.102100296
6/8/2019,El_6661,1,4.25,21.25,0.000371869,2,0,Woodland,Dry,0,3.931035641,2.851381256,11.12711768,1.492755556,22.53089442,1734.17395,0.789242808,9.821781158,2.20E-05,0.01139424,0.031740263,1.620619629,0.349612854,0.005163763,0.430402235
6/8/2019,El_6661,0,0.5,3.75,0.000836705,1,0,Woodland,Dry,0,3.497852788,1.912482534,12.05814265,0.951014084,22.71906816,1711.907227,1.007852267,9.601119995,0,0.01163502,0.025329769,2.107222502,0.38464494,0.008883156,1.369548403
6/8/2019,El_6661,0,2.125,32.5,9.30E-05,5,0,Woodland,Dry,0,4.217177971,3.037047512,10.91579367,1.378522452,22.69909998,1740.336548,0.530662585,9.821781158,1.30E-05,0.01133101,0.031740263,2.190839353,0.345132682,0.005725397,0.252878501
6/8/2019,El_6661,0,5.125,12.5,0.000371869,3,0,Woodland,Dry,0,3.792452686,2.824996283,11.07369407,1.742293862,22.28565126,1726.217041,0.944349465,9.821781158,1.00E-05,0.01134964,0.031740263,2.035053704,0.369888134,0.006337535,0.334230894
6/8/2019,El_6661,0,0.875,6.25,0.000133873,2,0,Woodland,Dry,0,3.646360431,2.64059646,11.37740861,1.601424579,22.38238336,1734.17395,0.789242808,9.821781158,2.20E-05,0.01141226,0.025329769,2.500826017,0.369824741,0.006911946,0.64907196
5/16/2019,El_6669,1,1.0625,0,9.30E-05,2,0,Short grassland,Dry,0,12.63589194,17.85387663,6.67490995,7.337511634,43.6065597,1689.109619,0.678074359,11.65824509,-1.00E-06,0.01351916,0.02189235,0.270674963,0.436996054,-0.010584336,5.201321685
5/16/2019,El_6669,0,1,0,0.000133873,3,0,Short grassland,Dry,0,12.6822964,18.36898897,7.199799213,7.820108946,43.28349412,1689.109619,0.678074359,11.36515331,-1.00E-06,0.0133866,0.02189235,0.272969013,0.447634729,-0.012478875,5.382484771
5/16/2019,El_6669,0,0.6875,5,6.83E-05,5,0,Short grassland,Dry,0,12.0263556,18.19355527,6.244660835,7.731090953,43.11607477,1685.993896,0.560776774,11.65824509,2.00E-06,0.01377543,0.02189235,0.272665453,0.356834136,-0.003222041,5.765074936
5/16/2019,El_6669,0,3.6875,1.25,0.000133873,0,0,Short grassland,Dry,0,12.41906768,17.38040004,5.879276385,6.953230837,43.83051256,1677.219971,0.613883213,10.67692375,-1.00E-05,0.01374167,0.02189235,0.248384936,0.376083283,-0.004609806,5.180856429
5/16/2019,El_6669,0,2.5,3.75,4.13E-05,0,0,Short grassland,Dry,0,13.13675443,17.06656908,6.439111809,6.552996277,44.34761166,1677.219971,0.613883213,11.81478977,-1.00E-05,0.01343941,0.02189235,0.250081668,0.431539012,-0.007342605,4.54519956
